,pm2d5,lat,lon
2018-12-27 00:00:00,60.206,38.322876,116.856699
2018-12-27 00:01:00,63.90164,38.322876,116.856699
2018-12-27 00:02:00,64.392,38.322876,116.856699
2018-12-27 00:03:00,63.931540000000005,38.322876,116.856699
2018-12-27 00:04:00,65.64918,38.322876,116.856699
2018-12-27 00:05:00,63.56354,38.322876,116.856699
2018-12-27 00:06:00,63.67118000000001,38.322876,116.856699
2018-12-27 00:07:00,63.39471999999999,38.322876,116.856699
2018-12-27 00:08:00,62.88964,38.322876,116.856699
2018-12-27 00:09:00,62.782,38.322876,116.856699
2018-12-27 00:10:00,63.34964,38.322876,116.856699
2018-12-27 00:11:00,62.7199,38.322876,116.856699
2018-12-27 00:12:00,62.96508000000001,38.322876,116.856699
2018-12-27 00:13:00,62.42872,38.322876,116.856699
2018-12-27 00:14:00,61.356,38.322876,116.856699
2018-12-27 00:15:00,63.07226,38.322876,116.856699
2018-12-27 00:16:00,63.05846,38.322876,116.856699
2018-12-27 00:17:00,63.656000000000006,38.322876,116.856699
2018-12-27 00:18:00,63.64082,38.322876,116.856699
2018-12-27 00:19:00,63.30272,38.322876,116.856699
2018-12-27 00:20:00,60.482459999999996,38.322876,116.856699
2018-12-27 00:21:00,62.98118,38.322876,116.856699
2018-12-27 00:22:00,60.849540000000005,38.322876,116.856699
2018-12-27 00:23:00,60.497640000000004,38.322876,116.856699
2018-12-27 00:24:00,60.574,38.322876,116.856699
2018-12-27 00:25:00,56.71,38.322876,116.856699
2018-12-27 00:26:00,56.664919999999995,38.322876,116.856699
2018-12-27 00:27:00,57.70636,38.322876,116.856699
2018-12-27 00:28:00,58.412459999999996,38.322876,116.856699
2018-12-27 00:29:00,58.16636,38.322876,116.856699
2018-12-27 00:30:00,60.32881999999999,38.322876,116.856699
2018-12-27 00:31:00,58.71836,38.322876,116.856699
2018-12-27 00:32:00,59.25518,38.322876,116.856699
2018-12-27 00:33:00,59.34718,38.322876,116.856699
2018-12-27 00:34:00,60.02154,38.322876,116.856699
2018-12-27 00:35:00,59.516000000000005,38.322876,116.856699
2018-12-27 00:36:00,59.92954,38.322876,116.856699
2018-12-27 00:37:00,58.672819999999994,38.322876,116.856699
2018-12-27 00:38:00,58.59554,38.322876,116.856699
2018-12-27 00:39:00,56.32682,38.322876,116.856699
2018-12-27 00:40:00,56.35718000000001,38.322876,116.856699
2018-12-27 00:41:00,55.9441,38.322876,116.856699
2018-12-27 00:42:00,55.91328000000001,38.322876,116.856699
2018-12-27 00:43:00,56.05082,38.322876,116.856699
2018-12-27 00:44:00,56.618,38.322876,116.856699
2018-12-27 00:45:00,57.04764,38.322876,116.856699
2018-12-27 00:46:00,57.844359999999995,38.322876,116.856699
2018-12-27 00:47:00,57.76846,38.322876,116.856699
2018-12-27 00:48:00,58.09046,38.322876,116.856699
2018-12-27 00:49:00,56.664,38.322876,116.856699
2018-12-27 00:50:00,57.73718,38.322876,116.856699
2018-12-27 00:51:00,67.45881999999999,38.322876,116.856699
2018-12-27 00:52:00,60.39046,38.322876,116.856699
2018-12-27 00:53:00,58.31954,38.322876,116.856699
2018-12-27 00:54:00,58.28918,38.322876,116.856699
2018-12-27 00:55:00,57.6921,38.322876,116.856699
2018-12-27 00:56:00,57.246359999999996,38.322876,116.856699
2018-12-27 00:57:00,58.58036,38.322876,116.856699
2018-12-27 00:58:00,58.167280000000005,38.322876,116.856699
2018-12-27 00:59:00,57.84574,38.322876,116.856699
2018-12-27 01:00:00,58.964459999999995,38.322876,116.856699
2018-12-27 01:01:00,57.047180000000004,38.322876,116.856699
2018-12-27 01:02:00,57.569280000000006,38.322876,116.856699
2018-12-27 01:03:00,57.96764,38.322876,116.856699
2018-12-27 01:04:00,58.688,38.322876,116.856699
