,pm2d5,lat,lon
2018-12-27 00:00:00,59.1165,38.315897,116.858682
2018-12-27 00:01:00,59.4,38.3158915,116.85866999999999
2018-12-27 00:02:00,61.2745,38.315956,116.8586915
2018-12-27 00:03:00,61.317,38.3159365,116.858671
2018-12-27 00:04:00,59.6335,38.315905,116.858659
2018-12-27 00:05:00,58.38578947368421,38.31589,116.858636315789
2018-12-27 00:06:00,59.0335,38.3158955,116.858639
2018-12-27 00:07:00,59.683,38.3159285,116.85866200000001
2018-12-27 00:08:00,59.7255,38.3159255,116.858646
2018-12-27 00:09:00,58.8989473684211,38.3159489473684,116.858677368421
2018-12-27 00:10:00,60.5835,38.3159745,116.8586885
2018-12-27 00:11:00,58.967,38.3159,116.858651
2018-12-27 00:12:00,60.266999999999996,38.3158765,116.85864
2018-12-27 00:13:00,62.167,38.3159235,116.858651
2018-12-27 00:14:00,64.717,38.3158965,116.858644
2018-12-27 00:15:00,65.1345,38.3159175,116.858682
2018-12-27 00:16:00,64.666,38.315920500000004,116.8586785
2018-12-27 00:17:00,65.316,38.3159085,116.85866999999999
2018-12-27 00:18:00,64.3335,38.3159365,116.85868799999999
2018-12-27 00:19:00,65.4495,38.3159505,116.8587105
2018-12-27 00:20:00,64.15,38.3159105,116.8586885
2018-12-27 00:21:00,62.9835,38.3159015,116.858672
2018-12-27 00:22:00,63.934,38.315949,116.85868500000001
2018-12-27 00:23:00,65.3495,38.3159675,116.8586885
2018-12-27 00:24:00,64.3995,38.315931,116.858682
2018-12-27 00:25:00,65.5505,38.3158805,116.85866299999999
2018-12-27 00:26:00,65.301,38.315854,116.85863400000001
2018-12-27 00:27:00,65.517,38.315881,116.85863
2018-12-27 00:28:00,64.5335,38.315896,116.85863
2018-12-27 00:29:00,64.4335,38.3159265,116.858668
2018-12-27 00:30:00,64.584,38.315912,116.85868700000002
2018-12-27 00:31:00,63.6335,38.315861,116.858639
2018-12-27 00:32:00,63.934,38.31594000000001,116.858674
2018-12-27 00:33:00,63.183,38.3159495,116.8586795
2018-12-27 00:34:00,61.383,38.315871,116.85864099999999
2018-12-27 00:35:00,61.6165,38.315923,116.858677
2018-12-27 00:36:00,60.8675,38.315975,116.85870049999998
2018-12-27 00:37:00,61.0835,38.3159195,116.858658
2018-12-27 00:38:00,60.9835,38.315846,116.858628
2018-12-27 00:39:00,59.9345,38.315825,116.858607
2018-12-27 00:40:00,60.431999999999995,38.3158115,116.858607
2018-12-27 00:41:00,60.1665,38.315794,116.85859
2018-12-27 00:42:00,60.234,38.315812,116.8586115
2018-12-27 00:43:00,60.4,38.3158635,116.858655
2018-12-27 00:44:00,62.1835,38.3159215,116.858694
2018-12-27 00:45:00,61.1425,38.3159075,116.858658
2018-12-27 00:46:00,61.3165,38.315875,116.85863
2018-12-27 00:47:00,60.266999999999996,38.315802500000004,116.858635
2018-12-27 00:48:00,61.067,38.3158135,116.858635
2018-12-27 00:49:00,61.75,38.3158785,116.85866399999999
2018-12-27 00:50:00,61.1165,38.315899,116.858674
2018-12-27 00:51:00,60.8,38.3159055,116.8587115
2018-12-27 00:52:00,58.5835,38.315915000000004,116.8586865
2018-12-27 00:53:00,57.133,38.3159,116.858674
2018-12-27 00:54:00,60.3995,38.3158355,116.858654
2018-12-27 00:55:00,57.9335,38.3157835,116.858636
2018-12-27 00:56:00,58.383,38.315838,116.858651
2018-12-27 00:57:00,59.266999999999996,38.315839,116.858644
2018-12-27 00:58:00,60.2495,38.3157945,116.8586155
2018-12-27 00:59:00,58.25,38.315766,116.858623
2018-12-27 01:00:00,57.4005,38.315727,116.85869199999999
2018-12-27 01:01:00,55.6335,38.3157845,116.858727
2018-12-27 01:02:00,56.117,38.3158305,116.8587095
2018-12-27 01:03:00,56.2005,38.315897,116.8587015
2018-12-27 01:04:00,57.3165,38.31589,116.85869
2018-12-27 01:05:00,54.5995,38.31588350000001,116.85866999999999
2018-12-27 01:06:00,57.633,38.315889500000004,116.858653
2018-12-27 01:07:00,57.033,38.3158965,116.858668
2018-12-27 01:08:00,56.3,38.315903999999996,116.85866999999999
2018-12-27 01:09:00,55.45,38.315876,116.85866999999999
2018-12-27 01:10:00,54.8835,38.31589,116.858678
2018-12-27 01:11:00,53.25,38.31592,116.858703
2018-12-27 01:12:00,57.266999999999996,38.315919,116.858673
2018-12-27 01:13:00,55.733000000000004,38.3158685,116.85866100000001
2018-12-27 01:14:00,56.9825,38.3158245,116.85866999999999
2018-12-27 01:15:00,56.1,38.315804,116.858651
2018-12-27 01:16:00,56.067,38.315803499999994,116.85860100000001
2018-12-27 01:17:00,53.8175,38.3157875,116.858577
2018-12-27 01:18:00,56.199,38.315794,116.85862949999999
2018-12-27 01:19:00,56.1155,38.315828,116.858666
2018-12-27 01:20:00,55.266999999999996,38.3158605,116.858658
2018-12-27 01:21:00,55.717,38.31588,116.85863300000001
2018-12-27 01:22:00,55.4845,38.3158735,116.858652
2018-12-27 01:23:00,55.3665,38.315867499999996,116.858667
2018-12-27 01:24:00,54.733999999999995,38.315853000000004,116.85866999999999
2018-12-27 01:25:00,55.3665,38.3158345,116.858671
2018-12-27 01:26:00,56.583,38.3158575,116.85869199999999
2018-12-27 01:27:00,56.7675,38.315861,116.85866000000001
2018-12-27 01:28:00,55.233000000000004,38.3158695,116.858635
2018-12-27 01:29:00,55.5995,38.315864000000005,116.85865
2018-12-27 01:30:00,55.5505,38.315891,116.85863
2018-12-27 01:31:00,55.1665,38.315901000000004,116.858649
2018-12-27 01:32:00,55.1835,38.315836,116.85864299999999
2018-12-27 01:33:00,54.5995,38.3157765,116.858635
2018-12-27 01:34:00,56.5995,38.315793,116.858621
2018-12-27 01:35:00,55.9,38.315793,116.85858200000001
2018-12-27 01:36:00,56.966,38.3157535,116.858548
2018-12-27 01:37:00,59.4835,38.31576,116.858547
2018-12-27 01:38:00,59.9505,38.3157685,116.858567
2018-12-27 01:39:00,57.817,38.315771999999996,116.8585925
2018-12-27 01:40:00,58.667,38.3157845,116.85858799999998
2018-12-27 01:41:00,60.65,38.315776,116.85861750000001
2018-12-27 01:42:00,60.8335,38.315761,116.8586125
2018-12-27 01:43:00,59.2995,38.315782500000005,116.85863
2018-12-27 01:44:00,58.717,38.315792,116.8586125
2018-12-27 01:45:00,60.184,38.3158295,116.8586245
2018-12-27 01:46:00,58.9675,38.3157835,116.85858999999999
2018-12-27 01:47:00,60.1165,38.3157335,116.85855749999999
2018-12-27 01:48:00,61.066,38.3157795,116.858567
2018-12-27 01:49:00,59.6495,38.315752,116.8585785
2018-12-27 01:50:00,60.6,38.315763,116.85860349999999
2018-12-27 01:51:00,60.633,38.315758,116.858608
2018-12-27 01:52:00,60.1835,38.3157395,116.8585875
2018-12-27 01:53:00,59.7505,38.3157005,116.85860100000001
2018-12-27 01:54:00,60.266999999999996,38.315685,116.858575
2018-12-27 01:55:00,58.666000000000004,38.315711,116.85855249999999
2018-12-27 01:56:00,58.8665,38.315742,116.85857299999999
2018-12-27 01:57:00,56.8,38.3156785,116.8585915
2018-12-27 01:58:00,55.0335,38.3156395,116.858624
2018-12-27 01:59:00,57.284,38.3156855,116.8586
2018-12-27 02:00:00,57.283,38.315674,116.8586155
2018-12-27 02:01:00,58.2665,38.315720500000005,116.85860349999999
2018-12-27 02:02:00,55.8005,38.315751500000005,116.85862150000001
2018-12-27 02:03:00,54.9835,38.315777000000004,116.8586055
2018-12-27 02:04:00,54.7325,38.3158485,116.85860349999999
2018-12-27 02:05:00,52.7335,38.315864000000005,116.858629
2018-12-27 02:06:00,55.6665,38.315804,116.85858300000001
2018-12-27 02:07:00,54.9505,38.3158065,116.8585655
2018-12-27 02:08:00,53.7005,38.31582,116.85858799999998
2018-12-27 02:09:00,54.0665,38.3157675,116.8585775
2018-12-27 02:10:00,54.667,38.315789,116.858646
2018-12-27 02:11:00,54.566,38.3157885,116.85866899999999
2018-12-27 02:12:00,55.349,38.315764,116.85864
2018-12-27 02:13:00,56.3005,38.315758,116.858619
2018-12-27 02:14:00,55.149,38.315729,116.858624
2018-12-27 02:15:00,55.88399999999999,38.315714,116.858609
2018-12-27 02:16:00,54.934,38.3157775,116.858631
2018-12-27 02:17:00,55.45,38.315802000000005,116.85863
2018-12-27 02:18:00,54.851000000000006,38.315833000000005,116.85863799999998
2018-12-27 02:19:00,54.867,38.315884999999994,116.85861
2018-12-27 02:20:00,53.784,38.3158455,116.858619
2018-12-27 02:21:00,54.867,38.315755,116.858619
2018-12-27 02:22:00,54.683,38.3157705,116.8586005
2018-12-27 02:23:00,56.533,38.31578250000001,116.8585925
2018-12-27 02:24:00,56.2835,38.315773,116.858581
2018-12-27 02:25:00,55.86600000000001,38.315837,116.85862549999999
2018-12-27 02:26:00,55.2995,38.315862,116.858651
2018-12-27 02:27:00,54.683,38.315876,116.858642
2018-12-27 02:28:00,56.566,38.315857,116.858635
2018-12-27 02:29:00,57.1335,38.3158955,116.858673
2018-12-27 02:30:00,58.183,38.3158735,116.85863
2018-12-27 02:31:00,59.0335,38.315866,116.85862
2018-12-27 02:32:00,58.983000000000004,38.315827500000005,116.85858799999998
2018-12-27 02:33:00,58.7,38.315844,116.858601
2018-12-27 02:34:00,59.25,38.315807,116.8585955
2018-12-27 02:35:00,59.066,38.31583300000001,116.858591
2018-12-27 02:36:00,57.533,38.315772499999994,116.85855149999999
2018-12-27 02:37:00,59.9495,38.3157735,116.85851100000001
2018-12-27 02:38:00,58.733000000000004,38.315818,116.8585845
2018-12-27 02:39:00,60.3495,38.3158445,116.8585825
2018-12-27 02:40:00,59.7835,38.315867,116.85860500000001
2018-12-27 02:41:00,61.083,38.315824,116.85860500000001
2018-12-27 02:42:00,61.1835,38.315821,116.85858200000001
2018-12-27 02:43:00,61.234,38.315837,116.85856499999998
2018-12-27 02:44:00,61.85,38.315811,116.858548
2018-12-27 02:45:00,61.6665,38.3157715,116.85858
2018-12-27 02:46:00,61.8505,38.3158265,116.85864299999999
2018-12-27 02:47:00,61.2335,38.3157775,116.85858600000002
2018-12-27 02:48:00,62.7665,38.3157545,116.85862549999999
2018-12-27 02:49:00,63.784,38.315796999999996,116.858622
2018-12-27 02:50:00,64.1,38.315781,116.858599
2018-12-27 02:51:00,63.216,38.3157785,116.8585965
2018-12-27 02:52:00,62.784,38.3157645,116.858573
2018-12-27 02:53:00,62.4995,38.315760499999996,116.8585465
2018-12-27 02:54:00,61.8325,38.3158165,116.85858200000001
2018-12-27 02:55:00,61.5505,38.315884,116.858618
2018-12-27 02:56:00,60.117,38.315872999999996,116.8585885
2018-12-27 02:57:00,57.4665,38.3158175,116.8585165
2018-12-27 02:58:00,60.184,38.315832,116.85854350000001
2018-12-27 02:59:00,59.5995,38.3158185,116.8585585
2018-12-27 03:00:00,59.9665,38.3158915,116.8585825
2018-12-27 03:01:00,58.284,38.315805499999996,116.85854099999999
2018-12-27 03:02:00,57.8,38.315782,116.8585045
2018-12-27 03:03:00,57.2165,38.3157815,116.8584845
2018-12-27 03:04:00,57.2165,38.315742,116.8584395
2018-12-27 03:05:00,55.583999999999996,38.31582,116.85855900000001
2018-12-27 03:06:00,54.6,38.3158285,116.85861299999999
2018-12-27 03:07:00,55.483000000000004,38.315759,116.85849950000001
2018-12-27 03:08:00,54.0495,38.315753,116.85846399999998
2018-12-27 03:09:00,53.6,38.315735,116.8584535
2018-12-27 03:10:00,53.1835,38.315792,116.85847199999999
2018-12-27 03:11:00,49.8835,38.3158245,116.8584885
2018-12-27 03:12:00,51.7495,38.315821,116.858518
2018-12-27 03:13:00,51.5335,38.315835,116.858531
2018-12-27 03:14:00,50.7335,38.3158295,116.85854499999999
2018-12-27 03:15:00,49.9,38.3158505,116.85860249999999
2018-12-27 03:16:00,50.9505,38.315805,116.8585695
2018-12-27 03:17:00,49.833,38.315775,116.8585305
2018-12-27 03:18:00,49.733,38.315812,116.8585325
2018-12-27 03:19:00,47.883,38.315846,116.858544
